Wavelength	Reflectance
334.421	0.07478424906815428
334.5891	0.07019049052108808
334.7573	0.06384231828634919
334.9254	0.0682929059365218
335.0935	0.08031228178125908
335.2616	0.07115018497533582
335.4297	0.07080896522391555
335.5978	0.06466696192883692
335.7659	0.07396911636513406
335.934	0.09364737208593503
336.1021	0.08416844300015484
336.2701	0.0783354726999307
336.4382	0.07909137748083657
336.6063	0.08252283716854207
336.7744	0.08229421878016652
336.9424	0.08975657097915848
337.1105	0.09074411289773508
337.2785	0.08962796788270119
337.4466	0.06883152301520326
337.6146	0.06679623303173786
337.7827	0.0738718232281197
337.9507	0.07399998787695106
338.1187	0.07195535610051261
338.2867	0.06606345467575317
338.4548	0.06180786403338843
338.6228	0.06514625887674044
338.7908	0.06424113476196498
338.9588	0.059117453352237566
339.1268	0.06576393769382562
339.2948	0.07326800559557452
339.4628	0.06684499132172365
339.6308	0.060051135939921535
339.7988	0.06262425726085943
339.9667	0.0549314849008699
340.1347	0.05922668775967113
340.3027	0.06378942419938112
340.4707	0.06675918430118405
340.6386	0.06298074161953425
340.8066	0.05668198077617124
340.9745	0.06478244634252661
341.1425	0.05777476475435123
341.3104	0.06101041666169771
341.4784	0.06553167873420916
341.6463	0.06566746309396702
341.8142	0.0553822744996624
341.9821	0.05966106726433075
342.1501	0.056580655052571746
342.318	0.058656767984021106
342.4859	0.06351603524142276
342.6538	0.05867126932802979
342.8217	0.057977265950170775
342.9896	0.061706806988763886
343.1575	0.05803613934887027
343.3254	0.061874533479512495
343.4933	0.0675118875905058
343.6612	0.06395204736904418
343.829	0.06696421406396964
343.9969	0.07606681645513179
344.1648	0.09861151892881762
344.3326	0.08717971160691416
344.5005	0.08188443955914436
344.6683	0.06196817726066033
344.8362	0.06229048181512925
345.004	0.06139699774183393
345.1719	0.06013476939159159
345.3397	0.06523153031738178
345.5075	0.06807975152063978
345.6754	0.06445716047482121
345.8432	0.0649774100716197
346.011	0.06973917315690528
346.1788	0.06276376794516866
346.3466	0.06508077128851623
346.5144	0.05475881162466677
346.6822	0.05345887286470403
346.85	0.059302325857245174
347.0178	0.05829201139117383
347.1856	0.05814905273923033
347.3534	0.05841253106431023
347.5211	0.06353524285818292
347.6889	0.06295701426723517
347.8567	0.06545251386414737
348.0244	0.0539808183541654
348.1922	0.05331462250046648
348.3599	0.05909772284247021
348.5277	0.06035755645685531
348.6954	0.05671366285900477
348.8632	0.0544304310349626
349.0309	0.06257201194440135
349.1986	0.06214317133070596
349.3663	0.05632772966677439
349.5341	0.05640929340578012
349.7018	0.05134529436608916
349.8695	0.05309448975411661
350.0372	0.048230984602563656
350.2049	0.04391430089290927
350.3726	0.04336579760816137
350.5403	0.04533392253767083
350.7079	0.046939905419494034
350.8756	0.04943470661431608
351.0433	0.052127197740144494
351.211	0.051730578517181935
351.3786	0.055353390502347596
351.5463	0.04959768332321224
351.714	0.047466149321819875
351.8816	0.047327600077380697
352.0493	0.0471258790079798
352.2169	0.055239419331978575
352.3846	0.05879991673236202
352.5522	0.06029166867016384
352.7198	0.060209442667333905
352.8875	0.05581037262867844
353.0551	0.05016346201490389
353.2227	0.05311253361429472
353.3903	0.05221169074751347
353.5579	0.046301666843765646
353.7255	0.04641463578016727
353.8931	0.04417169415614177
354.0607	0.045555029304782946
354.2283	0.05060287898154502
354.3958	0.044919977703493395
354.5634	0.04661127270504353
354.731	0.050131258525146855
354.8986	0.046100948678334516
355.0661	0.043561410291115384
355.2337	0.048918562469850456
355.4012	0.05470153069381403
355.5688	0.04795969127735192
355.7363	0.051606506360829564
355.9039	0.045834508445143377
356.0714	0.04912040558569566
356.239	0.046735089780731896
356.4065	0.04797509767481955
356.574	0.055279890113204166
356.7415	0.060332900597631446
356.909	0.06425621658840065
357.0765	0.0614194983393084
357.244	0.05735989076713701
357.4115	0.05180525415221142
357.579	0.0515145017396162
357.7465	0.05499785338033739
357.914	0.057279484369009454
358.0815	0.057416328163683396
358.249	0.06503114897518396
358.4164	0.06725589855049072
358.5839	0.07060890064849755
358.7513	0.06056374459700626
358.9188	0.058030054221948846
359.0862	0.04453235499990076
359.2537	0.042256722587158145
359.4211	0.04580511203831325
359.5886	0.04385408601793774
359.756	0.03939569493661226
359.9234	0.04005965235205043
360.0909	0.04218710142006235
360.2583	0.04562901614421196
360.4257	0.045970284090216924
360.5931	0.04859777374537022
360.7605	0.049918988950584955
360.9279	0.05459313147053807
361.0953	0.05137360402227392
361.2627	0.04797549926440373
361.4301	0.04434970420544065
361.5974	0.04448003338458698
361.7648	0.04697577918591797
361.9322	0.05316703529366121
362.0995	0.049943841502698164
362.2669	0.04359549507174154
362.4343	0.04255683281039871
362.6016	0.03868493385013723
362.769	0.0431394622249994
362.9363	0.04589208220767742
363.1036	0.04725650902841994
363.271	0.050452721865454096
363.4383	0.050490514554691245
363.6056	0.04749207533348854
363.7729	0.04396028554922011
363.9402	0.044420691534941305
364.1075	0.040403792508896474
364.2748	0.045380378354846984
364.4421	0.048228768198739266
364.6094	0.05028544431664683
364.7767	0.04917468403066235
364.944	0.046555276312850224
365.1113	0.0478483357324065
365.2786	0.04211187778471036
365.4458	0.04020855234010662
365.6131	0.036478672119882635
365.7803	0.041235409056581476
365.9476	0.03951941703674752
366.1148	0.03717213018596878
