Wavelength	Reflectance
334.421	0.14224311911676585
334.5891	0.1628835034892386
334.7573	0.1702756651075308
334.9254	0.1761660204942508
335.0935	0.1764405457982998
335.2616	0.14762805797506912
335.4297	0.17158452021193846
335.5978	0.16978846771802558
335.7659	0.18275811824272972
335.934	0.17016961752244192
336.1021	0.17905615423118235
336.2701	0.1621462220708827
336.4382	0.15935991112481945
336.6063	0.16509757958120155
336.7744	0.15773411345183702
336.9424	0.1749388812412836
337.1105	0.1731304701725868
337.2785	0.1800325204333041
337.4466	0.1777289042070505
337.6146	0.1767612900577332
337.7827	0.16624686572482691
337.9507	0.15552194597181207
338.1187	0.15428923869758726
338.2867	0.16070062304496266
338.4548	0.16022107769481497
338.6228	0.15389501031887257
338.7908	0.15897588459663825
338.9588	0.17184483181836344
339.1268	0.16385105831759722
339.2948	0.16304773780330437
339.4628	0.1649350098176944
339.6308	0.1536692157299478
339.7988	0.14015379214295912
339.9667	0.13906466655693092
340.1347	0.15156112454365767
340.3027	0.15748600384258143
340.4707	0.15872163669878658
340.6386	0.1552039562442149
340.8066	0.14509955015447512
340.9745	0.1535556443171879
341.1425	0.14948025017699224
341.3104	0.15405005338994338
341.4784	0.15256495540183027
341.6463	0.1665083982240408
341.8142	0.15777701577348877
341.9821	0.15375373881078022
342.1501	0.14840150786797196
342.318	0.15682735348371618
342.4859	0.15450602914882827
342.6538	0.1500560843680637
342.8217	0.15103322239546674
342.9896	0.16274554985178225
343.1575	0.15346064889711628
343.3254	0.1512748865281217
343.4933	0.1720117031936991
343.6612	0.17084565629252618
343.829	0.16434157639759706
343.9969	0.1698000134671066
344.1648	0.17638206554678987
344.3326	0.17494197182538898
344.5005	0.16328729869180256
344.6683	0.15564278379399654
344.8362	0.15994952175751595
345.004	0.1498168080622796
345.1719	0.15301370453710808
345.3397	0.15221389906691216
345.5075	0.14503420621999408
345.6754	0.16884266484771968
345.8432	0.1558547874497776
346.011	0.15292733211107198
346.1788	0.1631759395816089
346.3466	0.1654635172971336
346.5144	0.15285036574518338
346.6822	0.15848676896177075
346.85	0.16640510615125767
347.0178	0.15624411927430917
347.1856	0.15454983227519137
347.3534	0.15823344893086802
347.5211	0.1629048056295778
347.6889	0.15584541885618441
347.8567	0.14455755674467746
348.0244	0.14678096097127968
348.1922	0.150601044624593
348.3599	0.16377629138328367
348.5277	0.15151383132047536
348.6954	0.14833561762516972
348.8632	0.15030443334357987
349.0309	0.16737059141527139
349.1986	0.14952434696926764
349.3663	0.15807106179749403
349.5341	0.15649954147419903
349.7018	0.15297517065059094
349.8695	0.15481953307999918
350.0372	0.15073858440434032
350.2049	0.14566132672858034
350.3726	0.15357313451409876
350.5403	0.15958834792724524
350.7079	0.1505583483009665
350.8756	0.15805404288566072
351.0433	0.14234128361234122
351.211	0.15543505772955063
351.3786	0.15326231606705543
351.5463	0.14612681403369018
351.714	0.14477549571662335
351.8816	0.15696579315424117
352.0493	0.16088577797708412
352.2169	0.1601069732784515
352.3846	0.16203949536852869
352.5522	0.15975851883250752
352.7198	0.1516334300303824
352.8875	0.14533164311387897
353.0551	0.15402299834085156
353.2227	0.1393095526715573
353.3903	0.1485871546462489
353.5579	0.15181120513293772
353.7255	0.14237011304561367
353.8931	0.1471049007153841
354.0607	0.1502342003371743
354.2283	0.14765751192927615
354.3958	0.14934348488958313
354.5634	0.14373638049737628
354.731	0.14391203913445125
354.8986	0.16467913816874372
355.0661	0.14782248545075216
355.2337	0.15653248300188308
355.4012	0.16047491247259077
355.5688	0.1453023400900964
355.7363	0.14602842662112997
355.9039	0.15759228546524476
356.0714	0.15199150764714506
356.239	0.15657055050897498
356.4065	0.16043091498856335
356.574	0.155787771675268
356.7415	0.161153181541324
356.909	0.15673359217123534
357.0765	0.15794595185798704
357.244	0.16440148622148829
357.4115	0.15967467667647944
357.579	0.15355009903017222
357.7465	0.15498539906747208
357.914	0.16223074844674312
358.0815	0.16213618506337715
358.249	0.174593229563888
358.4164	0.1663395221873442
358.5839	0.15516386173917032
358.7513	0.15158451603242049
358.9188	0.15204708305306158
359.0862	0.1495995589284854
359.2537	0.14596275352655194
359.4211	0.14815052645077445
359.5886	0.1486271685451713
359.756	0.1493180092993566
359.9234	0.14707525047183712
360.0909	0.1377640166542029
360.2583	0.13760576680905268
360.4257	0.15630089665366506
360.5931	0.15200970224116703
360.7605	0.14865769490520353
360.9279	0.15817645012810722
361.0953	0.15988834981445615
361.2627	0.15550078304872508
361.4301	0.14820568245729346
361.5974	0.1463967946651182
361.7648	0.13955686017883293
361.9322	0.14703865358649423
362.0995	0.15573819599775401
362.2669	0.15065262636848045
362.4343	0.14130094943368657
362.6016	0.14335903159033941
362.769	0.14225870281325978
362.9363	0.14731659980618775
363.1036	0.15002148864640574
363.271	0.15785748342074465
363.4383	0.15985235257540742
363.6056	0.15941303840424056
363.7729	0.14614186875872515
363.9402	0.15177789568041353
364.1075	0.14996619601367847
364.2748	0.14418764573177112
364.4421	0.14355419618453719
364.6094	0.15678710085250053
364.7767	0.16057969465169278
364.944	0.1535439956939591
365.1113	0.1482531943456077
365.2786	0.14490309090534417
365.4458	0.14146292181254633
365.6131	0.13968321613244575
365.7803	0.1424113556721418
365.9476	0.14203313974806486
366.1148	0.14280747679975858
366.2821	0.14014572981276543
366.4493	0.13645142010583278
366.6166	0.14747042382383843
366.7838	0.15071090254113526
366.951	0.1451864402866625
367.1182	0.14118946154317658
367.2855	0.13751813389616968
367.4527	0.14192540461023012
367.6199	0.14115496796339644
367.7871	0.14116331697663262
367.9543	0.15231143433848243
368.1215	0.14729298994882215
368.2886	0.14902581495144476
368.4558	0.14986726667552525
368.623	0.14794671805824924
368.7902	0.14781660551630751
368.9573	0.1418337613474893
369.1245	0.14104652331619516
369.2917	0.14550146691108856
369.4588	0.1462887939749732
369.6259	0.14138294761120535
369.7931	0.1430264541837509
369.9602	0.14014100862641007
370.1274	0.1404913645432772
370.2945	0.13751898342947522
370.4616	0.14242979938753736
370.6287	0.15322268120207594
370.7958	0.1499880831406403
370.963	0.14605960487333697
371.1301	0.14133752138556283
371.2971	0.13944854040477395
